TransactionID,id_30,id_31,id_33,DeviceType,DeviceInfo
2989124,,chrome 62.0,,desktop,Windows
2989127,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
2989128,Windows Vista,firefox 52.0,1280x800,desktop,rv:52.0
2989129,Mac OS X 10_10_5,chrome 61.0,1920x1080,desktop,MacOS
2989151,Mac OS X 10_13_1,safari generic,4096x2304,desktop,MacOS
2989164,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2989168,,chrome 60.0 for android,,mobile,SM-G900H Build/MMB29K
2989169,Windows 7,chrome 62.0,1366x768,desktop,Windows
2989174,,chrome 62.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
2989178,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2989189,Mac OS X 10.12,firefox 57.0,1440x900,desktop,rv:57.0
2989194,Windows 10,edge 15.0,,desktop,Windows
2989201,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2989202,Windows 10,ie 11.0 for desktop,1920x1080,desktop,rv:11.0
2989213,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2989225,,android webview 4.0,,mobile,Android 6.0.1
2989249,iOS 10.3.3,mobile safari 10.0,1136x640,mobile,iOS Device
2989260,iOS 10.3.3,mobile safari 10.0,1136x640,mobile,iOS Device
2989263,iOS 11.1.2,mobile safari generic,2208x1242,mobile,iOS Device
2989271,Windows 7,chrome 62.0,1600x900,desktop,Windows
2989280,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2989290,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
2989291,,ie 11.0 for desktop,,desktop,rv:11.0
2989292,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
2989294,,chrome,,desktop,
2989300,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
2989303,Windows 10,edge 15.0,1920x1080,desktop,Windows
2989310,iOS 11.1.2,mobile safari 11.0,2001x1125,mobile,iOS Device
2989316,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2989318,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2989320,Windows 10,chrome 62.0,1920x1200,desktop,Windows
2989328,Mac OS X 10_9_5,safari generic,2880x1800,desktop,MacOS
2989339,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
2989340,Windows 10,edge 14.0,2160x1440,desktop,Windows
2989347,,chrome 62.0,,desktop,Windows
2989349,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2989361,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2989363,,chrome 62.0,,desktop,Windows
2989374,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2989376,,chrome 62.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-26
2989378,iOS 11.1.2,mobile safari generic,2208x1242,mobile,iOS Device
2989379,Windows 7,chrome 62.0,1600x900,desktop,Windows
2989380,Windows 10,edge 15.0,1920x1080,desktop,Windows
2989386,Windows 10,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
2989407,Windows 10,chrome 62.0,1280x1024,desktop,Windows
2989413,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
2989433,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2989434,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
2989438,iOS 10.3.3,chrome 62.0 for ios,2048x1536,mobile,iOS Device
2989440,Windows 10,chrome 62.0,1680x1050,desktop,Windows
2989449,,firefox 57.0,,desktop,
2989451,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989459,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
2989465,,chrome 62.0,,desktop,
2989468,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2989473,,chrome 62.0,,desktop,
2989481,Windows 10,chrome 62.0,1600x900,desktop,Windows
2989491,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989496,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989498,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989500,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989502,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989503,,,,,
2989505,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989507,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989512,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989519,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989522,Mac,safari generic,1366x768,desktop,MacOS
2989524,Windows 10,firefox 57.0,1366x768,desktop,Windows
2989530,Android 8.0.0,,2562x1442,mobile,Nexus 6P Build/OPR5.170623.011
2989540,Mac OS X 10_12_6,safari generic,2560x1600,desktop,MacOS
2989551,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2989552,Mac OS X 10.11,firefox 56.0,1440x900,desktop,rv:56.0
2989555,,,,,
2989589,Windows 10,edge 16.0,1600x900,desktop,Windows
2989598,Android,chrome 62.0,801x480,mobile,
2989600,Windows 10,edge 14.0,1920x1080,desktop,Windows
2989601,iOS 10.3.3,mobile safari 10.0,1136x640,mobile,iOS Device
2989603,Mac OS X 10_10_5,safari generic,1440x900,desktop,MacOS
2989604,,chrome 62.0,,desktop,Windows
2989618,Windows 8.1,chrome 62.0,1920x1080,desktop,Windows
2989619,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
2989621,Windows 8.1,chrome 62.0,1920x1080,desktop,Windows
2989622,Windows 10,chrome 62.0,1366x768,desktop,Windows
2989624,Windows 10,ie 11.0 for tablet,2736x1824,desktop,Trident/7.0
2989630,,chrome 62.0,,desktop,Windows
2989634,,chrome 62.0,,desktop,Windows
2989653,,chrome 62.0,,desktop,Windows
2989660,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
2989666,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2989682,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2989703,Mac OS X 10_12_6,chrome 62.0,1920x1080,desktop,MacOS
2989728,Windows 10,chrome 62.0,1600x900,desktop,Windows
2989730,,chrome 62.0,,desktop,Windows
2989734,Windows 10,edge 15.0,,desktop,Windows
2989738,Mac OS X 10_13_1,safari generic,1920x1080,desktop,MacOS
2989740,iOS 10.2.0,mobile safari 10.0,1136x640,mobile,iOS Device
2989741,,safari generic,,desktop,
2989743,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
2989750,,chrome 62.0 for android,,mobile,SGP521
2989753,,chrome 62.0,,desktop,
2989757,,edge 15.0,,desktop,Windows
2989758,Android 7.0,chrome 62.0 for android,2672x1440,mobile,VS988 Build/NRD90U
2989763,Windows 10,edge 15.0,1680x1050,desktop,Windows
2989769,,chrome 62.0,,desktop,Windows
2989780,iOS 11.0.3,mobile safari 11.0,2048x1536,mobile,iOS Device
2989783,,ie 11.0 for desktop,,desktop,rv:11.0
2989786,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
2989787,,safari generic,,desktop,
2989788,,chrome 57.0 for android,,mobile,SM-G531H Build/LMY48B
2989795,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2989804,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2989805,Windows 10,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
2989806,,chrome 56.0,,desktop,
2989807,iOS 11.1.1,mobile safari 11.0,2048x1536,mobile,iOS Device
2989813,,safari generic,,desktop,
2989820,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
2989823,,safari generic,,desktop,
2989827,Windows 10,edge 15.0,1366x768,desktop,Windows
2989835,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
2989840,,chrome 62.0 for android,,mobile,Moto C Build/NRD90M.063
2989848,Mac OS X 10_11_6,chrome 62.0,4096x2304,desktop,MacOS
2989850,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
2989852,,chrome 59.0 for android,,mobile,LG-K410 Build/LRX22G
2989855,Windows 7,ie 11.0 for desktop,1920x1200,desktop,Trident/7.0
2989857,Windows 7,chrome 62.0,3441x1440,desktop,Windows
2989861,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2989870,Windows 10,opera 49.0,,desktop,Windows
2989872,Windows 10,edge 15.0,,desktop,Windows
2989880,Mac OS X 10_12_6,safari generic,1920x1080,desktop,MacOS
2989881,Windows 10,opera 49.0,,desktop,Windows
2989884,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2989887,,chrome 62.0,,desktop,Windows
2989888,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
2989895,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
2989904,,chrome 62.0,,desktop,Windows
2989916,Windows 10,firefox 57.0,,desktop,Windows
2989917,Windows 10,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
2989923,Mac OS X 10_9_5,opera 49.0,1280x800,desktop,MacOS
2989935,Windows 10,firefox 57.0,1920x1080,desktop,Windows
2989945,iOS 11.1.2,mobile safari 11.0,2436x1125,mobile,iOS Device
2989949,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2989953,,chrome 62.0 for android,,mobile,SM-G935F Build/MMB29K
2989962,Windows 10,edge 15.0,,desktop,Windows
2989964,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2989968,,mobile safari 11.0,,mobile,
2989971,Windows 10,edge 15.0,,desktop,Windows
2989981,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2989982,,chrome 62.0,,desktop,
2989991,Windows 7,chrome 62.0,1680x1050,desktop,Windows
2990019,,chrome 56.0 for android,,mobile,Moto C Plus Build/NRD90M.05.022
2990027,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
2990028,,chrome 46.0 for android,,mobile,LG-X180g Build/LMY47I
2990035,,mobile safari 10.0,,mobile,
2990036,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990038,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990043,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
2990046,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990055,iOS 11.1.2,mobile safari generic,1334x750,mobile,iOS Device
2990056,Windows 7,chrome 62.0,1600x900,desktop,Windows
2990059,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990063,Mac OS X 10_13_1,safari generic,1440x900,desktop,MacOS
2990065,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990075,,mobile safari 11.0,,mobile,
2990079,,chrome 56.0 for android,,mobile,SM-G925P Build/NRD90M
2990082,,mobile safari 11.0,,mobile,
2990090,,chrome 62.0,,desktop,Windows
2990101,,mobile safari 11.0,,mobile,
2990111,,android webview 4.0,,mobile,es-us
2990113,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990114,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990116,Windows 10,chrome 62.0,1366x768,desktop,Windows
2990118,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990130,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990131,Windows 7,firefox 57.0,1920x1200,desktop,Windows
2990132,,mobile safari 11.0,,mobile,
2990133,,chrome 62.0,,desktop,Windows
2990136,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990144,Windows 10,chrome 62.0,1366x768,desktop,Windows
2990146,,,,,
2990149,,ie 11.0 for desktop,,desktop,Windows
2990151,,mobile safari 11.0,,mobile,
2990159,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
2990176,Windows 7,firefox 57.0,1920x1080,desktop,Windows
2990178,Windows 7,chrome 62.0,,desktop,Windows
2990181,Windows 10,chrome 62.0,1680x1050,desktop,Windows
2990196,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990200,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990202,Windows 10,edge 15.0,2736x1824,desktop,Windows
2990209,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2990214,,mobile safari 10.0,,mobile,
2990233,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990237,,,,,
2990238,Windows 7,chrome 62.0,1920x1200,desktop,Windows
2990239,Mac OS X 10_10_5,safari generic,1920x1080,desktop,MacOS
2990250,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990257,Windows 7,chrome 58.0,1600x900,desktop,Windows
2990266,Mac OS X 10_12_6,chrome 62.0,1920x1080,desktop,MacOS
2990279,Windows 7,chrome 62.0,1680x1050,desktop,Windows
2990283,,,,,
2990288,Windows 7,chrome 62.0,1600x900,desktop,Windows
2990294,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
2990296,iOS 11.1.1,mobile safari 11.0,2436x1125,mobile,iOS Device
2990305,,chrome 62.0,,desktop,Windows
2990324,Mac OS X 10_11_6,safari generic,1280x800,desktop,MacOS
2990326,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990328,,chrome 62.0,,desktop,Windows
2990332,,chrome 49.0,,desktop,
2990337,Mac OS X 10_11_6,safari generic,1280x800,desktop,MacOS
2990339,Windows 10,edge 15.0,1366x768,desktop,Windows
2990352,Mac OS X 10_11_6,safari generic,2880x1800,desktop,MacOS
2990355,Android 7.0,chrome 62.0 for android,2560x1440,mobile,SM-G920V Build/NRD90M
2990358,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SM-G935T Build/NRD90M
2990363,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
2990364,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SM-G935T Build/NRD90M
2990371,,chrome generic,,mobile,Moto E (4) Plus Build/NMA26.42-69
2990373,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
2990375,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2990379,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990392,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SM-G930V Build/NRD90M
2990393,,chrome 62.0,,desktop,Windows
2990402,iOS 11.1.1,mobile safari 11.0,1136x640,mobile,iOS Device
2990407,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990412,Mac OS X 10_7_5,chrome 49.0,1920x1080,desktop,MacOS
2990415,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990421,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990446,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
2990447,,chrome 62.0,,desktop,Windows
2990463,iOS 11.1.2,mobile safari generic,2208x1242,mobile,iOS Device
2990470,,,,,
2990471,Mac OS X 10_11_6,safari generic,2880x1800,desktop,MacOS
2990477,,mobile safari 11.0,,mobile,
2990479,,chrome 62.0,,desktop,Windows
2990480,,,,,
2990482,,chrome 62.0,,desktop,Windows
2990487,iOS 10.2.1,mobile safari 10.0,2048x1536,mobile,iOS Device
2990493,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990494,,chrome 62.0,,desktop,Windows
2990495,,chrome 62.0,,desktop,Windows
2990511,Windows 7,firefox 57.0,1920x1200,desktop,Windows
2990523,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990524,Windows 8.1,chrome 62.0,1600x900,desktop,Windows
2990531,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2990532,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990540,,ie 11.0 for desktop,,desktop,rv:11.0
2990543,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
2990545,,chrome 62.0,,desktop,Windows
2990549,,chrome 62.0,,desktop,Windows
2990557,,,,,
2990559,,chrome 62.0 for android,,mobile,Blade V6 Plus Build/MRA58K
2990565,,chrome 62.0,,desktop,Windows
2990567,iOS 11.0.3,mobile safari 11.0,2208x1242,mobile,iOS Device
2990573,,chrome 62.0,,desktop,
2990574,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990582,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990587,,mobile safari 11.0,,mobile,
2990589,Windows 7,firefox 52.0,1680x1050,desktop,rv:52.0
2990613,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
2990625,,ie 11.0 for tablet,,desktop,Trident/7.0
2990634,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
2990645,iOS 11.1.1,mobile safari 11.0,2001x1125,mobile,iOS Device
2990648,,chrome 62.0,,desktop,Windows
2990652,,firefox 57.0,,desktop,Windows
2990654,iOS 11.1.1,mobile safari 11.0,2001x1125,mobile,iOS Device
2990657,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990659,,chrome 62.0,,desktop,Windows
2990662,,chrome 55.0,,desktop,Windows
2990676,,chrome 62.0,,desktop,Windows
2990683,Windows 10,edge 16.0,1366x768,desktop,Windows
2990684,Windows 8.1,chrome 58.0,2880x1620,desktop,Windows
2990689,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990690,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990692,Windows 10,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
2990698,Android 5.1.1,chrome generic,1024x600,mobile,KFFOWI Build/LVY48F
2990704,Android 5.1.1,chrome generic,1024x600,mobile,KFFOWI Build/LVY48F
2990706,Android 5.1.1,chrome generic,1024x600,mobile,KFFOWI Build/LVY48F
2990719,,chrome 62.0,,desktop,Windows
2990727,Windows 10,edge 15.0,2736x1824,desktop,Windows
2990730,,chrome 62.0 for android,,mobile,SM-G925W8
2990731,,chrome 62.0,,desktop,Windows
2990733,,chrome 62.0,,desktop,
2990738,,chrome 61.0 for android,,mobile,M4 SS4451 Build/LMY47D
2990739,iOS 11.1.2,mobile safari generic,2436x1125,mobile,iOS Device
2990751,iOS 11.1.1,mobile safari 11.0,1334x750,mobile,iOS Device
2990755,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
2990761,Windows 7,firefox 48.0,1600x900,desktop,rv:48.0
2990763,Windows 8.1,firefox 57.0,1920x1080,desktop,Windows
2990765,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
2990772,,firefox 57.0,,desktop,Windows
2990779,Windows 7,firefox,1920x1080,desktop,Windows
2990785,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G930A Build/NRD90M
2990786,,chrome 62.0,,desktop,Windows
2990793,iOS 10.3.2,mobile safari 10.0,2048x1536,mobile,iOS Device
2990796,iOS 11.0.0,mobile safari 11.0,1334x750,mobile,iOS Device
2990807,Windows 10,edge 16.0,1920x1080,desktop,Windows
2990811,,chrome 62.0,,desktop,Windows
2990813,Mac OS X 10_11_6,chrome 62.0,1366x768,desktop,MacOS
2990820,Windows 8.1,firefox 57.0,1680x1050,desktop,Windows
2990827,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2990835,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2990842,Windows 10,chrome 62.0,1366x768,desktop,Windows
2990851,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2990858,,chrome 62.0,,desktop,Windows
2990859,Mac OS X 10_11_6,safari generic,2880x1800,desktop,MacOS
2990864,,chrome 62.0,,desktop,Windows
2990865,Windows 10,firefox 57.0,,desktop,Windows
2990869,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
2990870,Windows 7,firefox 57.0,1680x1050,desktop,Windows
2990872,Mac OS X 10_13_1,safari generic,1440x900,desktop,MacOS
2990874,Windows 7,firefox 57.0,1680x1050,desktop,Windows
2990882,Mac OS X 10.10,firefox 57.0,2880x1800,desktop,rv:57.0
2990885,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990890,Windows 10,chrome 62.0,3840x2160,desktop,Windows
2990899,Mac OS X 10.11,firefox 56.0,1920x1080,desktop,rv:56.0
2990901,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
2990906,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990909,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990914,Windows 10,edge 15.0,,desktop,Windows
2990917,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990925,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2990926,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
2990932,Windows 7,chrome 62.0,1920x1080,desktop,Windows
2990936,Windows 10,edge 14.0,1920x1080,desktop,Windows
2990938,Windows 10,edge 14.0,1920x1080,desktop,Windows
2990953,Windows 10,edge 14.0,1920x1080,desktop,Windows
2990957,,samsung browser 6.2,,mobile,SAMSUNG
2990960,Windows 10,chrome 62.0,1600x900,desktop,Windows
2990962,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2990965,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2990974,Windows 10,edge 15.0,1680x1050,desktop,Windows
2990992,Android 7.0,chrome 62.0 for android,1920x1080,mobile,HTC One M9 Build/NRD90M
2990999,,mobile safari 11.0,,mobile,
2991002,Windows 7,chrome 62.0,1280x1024,desktop,Windows
2991005,,chrome 62.0,,desktop,
2991010,Windows 7,chrome 62.0,1440x900,desktop,Windows
2991013,Windows 10,firefox 57.0,1600x900,desktop,Windows
2991017,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2991027,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
2991028,,ie 11.0 for desktop,,desktop,rv:11.0
2991031,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2991037,Mac OS X 10.10,firefox 57.0,1920x1080,desktop,rv:57.0
2991040,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2991058,,chrome 62.0,,desktop,Windows
2991064,Mac OS X 10_10_5,safari generic,5120x2880,desktop,MacOS
2991070,,chrome 62.0,,desktop,Windows
2991076,,chrome 62.0,,desktop,Windows
2991078,,chrome 62.0,,desktop,Windows
2991080,Windows 10,chrome 62.0,1366x768,desktop,Windows
2991085,,chrome 62.0,,desktop,
2991089,,chrome 62.0,,desktop,Windows
2991091,,chrome 62.0,,desktop,
2991092,,chrome 62.0,,desktop,Windows
2991093,Windows 7,,1638x922,desktop,Windows
2991097,,chrome 62.0,,desktop,
2991100,,chrome 62.0,,desktop,Windows
2991102,Mac OS X 10_10_5,safari generic,1920x1200,desktop,MacOS
2991104,,chrome 62.0,,desktop,
2991105,Windows 7,ie 11.0 for desktop,,desktop,rv:11.0
2991106,,chrome 62.0,,desktop,Windows
2991108,,chrome 62.0,,desktop,Windows
2991133,iOS 10.2.1,mobile safari 10.0,2048x1536,mobile,iOS Device
2991142,,chrome 62.0 for android,,mobile,7055A Build/KVT49L
2991153,,chrome 62.0,,desktop,Windows
2991158,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
2991188,Windows 10,edge 15.0,,desktop,Windows
2991191,,chrome 62.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-7
2991196,iOS 11.1.2,mobile safari generic,1136x640,mobile,iOS Device
2991198,,chrome 62.0,,desktop,
2991200,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
2991205,Windows 10,chrome 62.0,1600x900,desktop,Windows
2991206,,mobile safari 11.0,,mobile,
2991209,,chrome 62.0,,desktop,Windows
2991220,Mac OS X 10_12_3,safari generic,1440x900,desktop,MacOS
2991223,Windows 10,chrome 62.0,1366x768,desktop,Windows
2991226,Android,chrome 62.0,1280x720,mobile,
2991228,Windows 7,chrome 62.0,1600x900,desktop,Windows
2991231,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2991237,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2991241,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
2991248,,chrome 62.0,,desktop,Windows
2991256,Windows 10,chrome 62.0,1920x1080,desktop,Windows
2991262,Android 7.0,chrome 62.0 for android,2048x1536,mobile,SM-T810 Build/NRD90M
2991281,,chrome 62.0,,desktop,Windows
2991283,Windows 8.1,ie 11.0 for desktop,,desktop,Trident/7.0
2991285,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
2991291,iOS 11.0.3,mobile safari 11.0,1334x750,mobile,iOS Device
2991293,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
2991295,Windows 7,firefox 57.0,1680x1050,desktop,Windows
